,n_trees,n_interval,min_length,max_length,interval_type,time,accuracy,f1,recall
38,100,3,20.0,500.0,,0.5073091983795166,0.7652173913043478,0.7652173913043478,0.7652173913043478
39,100,3,20.0,500.0,reverse_fill,0.5173110961914062,0.9043478260869565,0.9043478260869565,0.9043478260869565
40,100,3,20.0,inf,,0.4972085952758789,0.7652173913043478,0.7652173913043478,0.7652173913043478
41,100,3,20.0,inf,reverse_fill,0.5358991622924805,0.9043478260869565,0.9043478260869565,0.9043478260869565
42,100,3,50.0,50.0,,0.5118145942687988,0.7739130434782608,0.7739130434782608,0.7739130434782608
43,100,3,50.0,50.0,reverse_fill,0.527991771697998,0.8956521739130435,0.8956521739130435,0.8956521739130435
44,100,3,50.0,100.0,,0.49480366706848145,0.7739130434782608,0.7739130434782608,0.7739130434782608
45,100,3,50.0,100.0,reverse_fill,0.5859143733978271,0.8956521739130435,0.8956521739130435,0.8956521739130435
46,100,3,50.0,200.0,,0.498502254486084,0.7739130434782608,0.7739130434782608,0.7739130434782608
47,100,3,50.0,200.0,reverse_fill,0.5313630104064941,0.8956521739130435,0.8956521739130435,0.8956521739130435
48,100,3,50.0,500.0,,0.49901747703552246,0.7739130434782608,0.7739130434782608,0.7739130434782608
49,100,3,50.0,500.0,reverse_fill,0.5194072723388672,0.8956521739130435,0.8956521739130435,0.8956521739130435
50,100,3,50.0,inf,,0.5193676948547363,0.7739130434782608,0.7739130434782608,0.7739130434782608
51,100,3,50.0,inf,reverse_fill,0.5181374549865723,0.8956521739130435,0.8956521739130435,0.8956521739130435
52,100,3,100.0,100.0,,0.5088357925415039,0.7739130434782608,0.7739130434782608,0.7739130434782608
53,100,3,100.0,100.0,reverse_fill,0.5205156803131104,0.8956521739130435,0.8956521739130435,0.8956521739130435
54,100,3,100.0,200.0,,0.5112369060516357,0.7739130434782608,0.7739130434782608,0.7739130434782608
55,100,3,100.0,200.0,reverse_fill,0.5172882080078125,0.8956521739130435,0.8956521739130435,0.8956521739130435
56,100,3,100.0,500.0,,0.5169858932495117,0.7739130434782608,0.7739130434782608,0.7739130434782608
57,100,3,100.0,500.0,reverse_fill,0.5237410068511963,0.8956521739130435,0.8956521739130435,0.8956521739130435
58,100,3,100.0,inf,,0.5584964752197266,0.7739130434782608,0.7739130434782608,0.7739130434782608
59,100,3,100.0,inf,reverse_fill,0.5245785713195801,0.8956521739130435,0.8956521739130435,0.8956521739130435
60,100,3,200.0,200.0,,0.5006828308105469,0.782608695652174,0.782608695652174,0.782608695652174
61,100,3,200.0,200.0,reverse_fill,0.5129611492156982,0.8956521739130435,0.8956521739130435,0.8956521739130435
62,100,3,200.0,500.0,,0.5040378570556641,0.782608695652174,0.782608695652174,0.782608695652174
63,100,3,200.0,500.0,reverse_fill,0.5337939262390137,0.8956521739130435,0.8956521739130435,0.8956521739130435
64,100,3,200.0,inf,,0.49397802352905273,0.782608695652174,0.782608695652174,0.782608695652174
65,100,3,200.0,inf,reverse_fill,0.5323476791381836,0.8956521739130435,0.8956521739130435,0.8956521739130435
66,100,5,5.0,5.0,,0.5946946144104004,0.8434782608695652,0.8434782608695653,0.8434782608695652
67,100,5,5.0,5.0,reverse_fill,0.6570911407470703,0.8434782608695652,0.8434782608695653,0.8434782608695652
68,100,5,5.0,10.0,,0.6321766376495361,0.8434782608695652,0.8434782608695653,0.8434782608695652
69,100,5,5.0,10.0,reverse_fill,0.6321566104888916,0.8434782608695652,0.8434782608695653,0.8434782608695652
70,100,5,5.0,20.0,,0.5941243171691895,0.8434782608695652,0.8434782608695653,0.8434782608695652
71,100,5,5.0,20.0,reverse_fill,0.639617919921875,0.8434782608695652,0.8434782608695653,0.8434782608695652
72,100,5,5.0,50.0,,0.5783677101135254,0.8434782608695652,0.8434782608695653,0.8434782608695652
73,100,5,5.0,50.0,reverse_fill,0.6305978298187256,0.8434782608695652,0.8434782608695653,0.8434782608695652
74,100,5,5.0,100.0,,0.580718994140625,0.8434782608695652,0.8434782608695653,0.8434782608695652
75,100,5,5.0,100.0,reverse_fill,0.6544802188873291,0.8434782608695652,0.8434782608695653,0.8434782608695652
76,100,5,5.0,200.0,,0.6423032283782959,0.8434782608695652,0.8434782608695653,0.8434782608695652
77,100,5,5.0,200.0,reverse_fill,0.6379687786102295,0.8434782608695652,0.8434782608695653,0.8434782608695652
78,100,5,5.0,500.0,,0.5927844047546387,0.8434782608695652,0.8434782608695653,0.8434782608695652
79,100,5,5.0,500.0,reverse_fill,0.6421487331390381,0.8434782608695652,0.8434782608695653,0.8434782608695652
80,100,5,5.0,inf,,0.582817554473877,0.8434782608695652,0.8434782608695653,0.8434782608695652
81,100,5,5.0,inf,reverse_fill,0.6448991298675537,0.8434782608695652,0.8434782608695653,0.8434782608695652
82,100,5,10.0,10.0,,0.591116189956665,0.8434782608695652,0.8434782608695653,0.8434782608695652
83,100,5,10.0,10.0,reverse_fill,0.6298658847808838,0.8434782608695652,0.8434782608695653,0.8434782608695652
84,100,5,10.0,20.0,,0.6321156024932861,0.8434782608695652,0.8434782608695653,0.8434782608695652
85,100,5,10.0,20.0,reverse_fill,0.6314496994018555,0.8434782608695652,0.8434782608695653,0.8434782608695652
86,100,5,10.0,50.0,,0.594973087310791,0.8434782608695652,0.8434782608695653,0.8434782608695652
87,100,5,10.0,50.0,reverse_fill,0.6362981796264648,0.8434782608695652,0.8434782608695653,0.8434782608695652
88,100,5,10.0,100.0,,0.5800206661224365,0.8434782608695652,0.8434782608695653,0.8434782608695652
89,100,5,10.0,100.0,reverse_fill,0.6359100341796875,0.8434782608695652,0.8434782608695653,0.8434782608695652
90,100,5,10.0,200.0,,0.5720033645629883,0.8434782608695652,0.8434782608695653,0.8434782608695652
91,100,5,10.0,200.0,reverse_fill,0.6575679779052734,0.8434782608695652,0.8434782608695653,0.8434782608695652
92,100,5,10.0,500.0,,0.5982203483581543,0.8434782608695652,0.8434782608695653,0.8434782608695652
93,100,5,10.0,500.0,reverse_fill,0.6386668682098389,0.8434782608695652,0.8434782608695653,0.8434782608695652
94,100,5,10.0,inf,,0.5715446472167969,0.8434782608695652,0.8434782608695653,0.8434782608695652
95,100,5,10.0,inf,reverse_fill,0.6327462196350098,0.8434782608695652,0.8434782608695653,0.8434782608695652
96,100,5,20.0,20.0,,0.5509593486785889,0.8434782608695652,0.8434782608695653,0.8434782608695652
97,100,5,20.0,20.0,reverse_fill,0.6559898853302002,0.8434782608695652,0.8434782608695653,0.8434782608695652
98,100,5,20.0,50.0,,0.5707418918609619,0.8434782608695652,0.8434782608695653,0.8434782608695652
99,100,5,20.0,50.0,reverse_fill,0.6327822208404541,0.8434782608695652,0.8434782608695653,0.8434782608695652
100,100,5,20.0,100.0,,0.6334383487701416,0.8434782608695652,0.8434782608695653,0.8434782608695652
101,100,5,20.0,100.0,reverse_fill,0.6477279663085938,0.8434782608695652,0.8434782608695653,0.8434782608695652
102,100,5,20.0,200.0,,0.5901939868927002,0.8434782608695652,0.8434782608695653,0.8434782608695652
103,100,5,20.0,200.0,reverse_fill,0.6439955234527588,0.8434782608695652,0.8434782608695653,0.8434782608695652
104,100,5,20.0,500.0,,0.5871319770812988,0.8434782608695652,0.8434782608695653,0.8434782608695652
105,100,5,20.0,500.0,reverse_fill,0.6440305709838867,0.8434782608695652,0.8434782608695653,0.8434782608695652
106,100,5,20.0,inf,,0.5751848220825195,0.8434782608695652,0.8434782608695653,0.8434782608695652
107,100,5,20.0,inf,reverse_fill,0.6503798961639404,0.8434782608695652,0.8434782608695653,0.8434782608695652
108,100,5,50.0,50.0,,0.5840551853179932,0.8434782608695652,0.8434782608695653,0.8434782608695652
109,100,5,50.0,50.0,reverse_fill,0.691758394241333,0.8434782608695652,0.8434782608695653,0.8434782608695652
110,100,5,50.0,100.0,,0.5711655616760254,0.8434782608695652,0.8434782608695653,0.8434782608695652
111,100,5,50.0,100.0,reverse_fill,0.6219720840454102,0.8434782608695652,0.8434782608695653,0.8434782608695652
112,100,5,50.0,200.0,,0.5886971950531006,0.8434782608695652,0.8434782608695653,0.8434782608695652
113,100,5,50.0,200.0,reverse_fill,0.6484489440917969,0.8434782608695652,0.8434782608695653,0.8434782608695652
114,100,5,50.0,500.0,,0.5734505653381348,0.8434782608695652,0.8434782608695653,0.8434782608695652
115,100,5,50.0,500.0,reverse_fill,0.6299633979797363,0.8434782608695652,0.8434782608695653,0.8434782608695652
116,100,5,50.0,inf,,0.5906462669372559,0.8434782608695652,0.8434782608695653,0.8434782608695652
117,100,5,50.0,inf,reverse_fill,0.7002720832824707,0.8434782608695652,0.8434782608695653,0.8434782608695652
118,100,5,100.0,100.0,,0.577739953994751,0.8434782608695652,0.8434782608695653,0.8434782608695652
119,100,5,100.0,100.0,reverse_fill,0.618863582611084,0.8521739130434782,0.8521739130434782,0.8521739130434782
120,100,5,100.0,200.0,,0.5948584079742432,0.8434782608695652,0.8434782608695653,0.8434782608695652
121,100,5,100.0,200.0,reverse_fill,0.6254451274871826,0.8521739130434782,0.8521739130434782,0.8521739130434782
122,100,5,100.0,500.0,,0.5755329132080078,0.8434782608695652,0.8434782608695653,0.8434782608695652
123,100,5,100.0,500.0,reverse_fill,0.6474997997283936,0.8521739130434782,0.8521739130434782,0.8521739130434782
124,100,5,100.0,inf,,0.5803205966949463,0.8434782608695652,0.8434782608695653,0.8434782608695652
125,100,5,100.0,inf,reverse_fill,0.6982414722442627,0.8521739130434782,0.8521739130434782,0.8521739130434782
126,100,5,200.0,200.0,,0.5676250457763672,0.8434782608695652,0.8434782608695653,0.8434782608695652
127,100,5,200.0,200.0,reverse_fill,0.6260201930999756,0.8521739130434782,0.8521739130434782,0.8521739130434782
128,100,5,200.0,500.0,,0.5856404304504395,0.8434782608695652,0.8434782608695653,0.8434782608695652
129,100,5,200.0,500.0,reverse_fill,0.6456429958343506,0.8521739130434782,0.8521739130434782,0.8521739130434782
130,100,5,200.0,inf,,0.6012523174285889,0.8434782608695652,0.8434782608695653,0.8434782608695652
131,100,5,200.0,inf,reverse_fill,0.6272866725921631,0.8521739130434782,0.8521739130434782,0.8521739130434782
132,100,10,5.0,5.0,,0.8099563121795654,0.8608695652173913,0.8608695652173913,0.8608695652173913
133,100,10,5.0,5.0,reverse_fill,0.8892226219177246,0.8782608695652174,0.8782608695652175,0.8782608695652174
134,100,10,5.0,10.0,,0.7697458267211914,0.8608695652173913,0.8608695652173913,0.8608695652173913
135,100,10,5.0,10.0,reverse_fill,0.8824799060821533,0.8782608695652174,0.8782608695652175,0.8782608695652174
136,100,10,5.0,20.0,,0.7749893665313721,0.8608695652173913,0.8608695652173913,0.8608695652173913
137,100,10,5.0,20.0,reverse_fill,0.984161376953125,0.8782608695652174,0.8782608695652175,0.8782608695652174
138,100,10,5.0,50.0,,0.7648005485534668,0.8608695652173913,0.8608695652173913,0.8608695652173913
139,100,10,5.0,50.0,reverse_fill,0.9045686721801758,0.8782608695652174,0.8782608695652175,0.8782608695652174
140,100,10,5.0,100.0,,0.7657079696655273,0.8608695652173913,0.8608695652173913,0.8608695652173913
141,100,10,5.0,100.0,reverse_fill,0.890528678894043,0.8782608695652174,0.8782608695652175,0.8782608695652174
142,100,10,5.0,200.0,,0.7782924175262451,0.8608695652173913,0.8608695652173913,0.8608695652173913
143,100,10,5.0,200.0,reverse_fill,0.8914048671722412,0.8782608695652174,0.8782608695652175,0.8782608695652174
144,100,10,5.0,500.0,,0.795543909072876,0.8608695652173913,0.8608695652173913,0.8608695652173913
145,100,10,5.0,500.0,reverse_fill,0.893927812576294,0.8782608695652174,0.8782608695652175,0.8782608695652174
146,100,10,5.0,inf,,0.8094573020935059,0.8608695652173913,0.8608695652173913,0.8608695652173913
147,100,10,5.0,inf,reverse_fill,0.8888547420501709,0.8782608695652174,0.8782608695652175,0.8782608695652174
148,100,10,10.0,10.0,,0.7813534736633301,0.8608695652173913,0.8608695652173913,0.8608695652173913
149,100,10,10.0,10.0,reverse_fill,0.8884177207946777,0.8782608695652174,0.8782608695652175,0.8782608695652174
150,100,10,10.0,20.0,,0.7858738899230957,0.8608695652173913,0.8608695652173913,0.8608695652173913
151,100,10,10.0,20.0,reverse_fill,0.8871150016784668,0.8782608695652174,0.8782608695652175,0.8782608695652174
152,100,10,10.0,50.0,,0.7798447608947754,0.8608695652173913,0.8608695652173913,0.8608695652173913
153,100,10,10.0,50.0,reverse_fill,0.8941998481750488,0.8782608695652174,0.8782608695652175,0.8782608695652174
154,100,10,10.0,100.0,,0.7686290740966797,0.8608695652173913,0.8608695652173913,0.8608695652173913
155,100,10,10.0,100.0,reverse_fill,0.9316167831420898,0.8782608695652174,0.8782608695652175,0.8782608695652174
156,100,10,10.0,200.0,,0.7629361152648926,0.8608695652173913,0.8608695652173913,0.8608695652173913
157,100,10,10.0,200.0,reverse_fill,0.9087789058685303,0.8782608695652174,0.8782608695652175,0.8782608695652174
158,100,10,10.0,500.0,,0.7778952121734619,0.8608695652173913,0.8608695652173913,0.8608695652173913
159,100,10,10.0,500.0,reverse_fill,0.8892743587493896,0.8782608695652174,0.8782608695652175,0.8782608695652174
160,100,10,10.0,inf,,0.8123490810394287,0.8608695652173913,0.8608695652173913,0.8608695652173913
161,100,10,10.0,inf,reverse_fill,0.896172046661377,0.8782608695652174,0.8782608695652175,0.8782608695652174
162,100,10,20.0,20.0,,0.7713403701782227,0.8608695652173913,0.8608695652173913,0.8608695652173913
163,100,10,20.0,20.0,reverse_fill,0.885814905166626,0.8782608695652174,0.8782608695652175,0.8782608695652174
164,100,10,20.0,50.0,,0.7655026912689209,0.8608695652173913,0.8608695652173913,0.8608695652173913
165,100,10,20.0,50.0,reverse_fill,0.8814735412597656,0.8782608695652174,0.8782608695652175,0.8782608695652174
166,100,10,20.0,100.0,,0.7858939170837402,0.8608695652173913,0.8608695652173913,0.8608695652173913
167,100,10,20.0,100.0,reverse_fill,0.8815579414367676,0.8782608695652174,0.8782608695652175,0.8782608695652174
168,100,10,20.0,200.0,,0.7766101360321045,0.8608695652173913,0.8608695652173913,0.8608695652173913
169,100,10,20.0,200.0,reverse_fill,0.9240930080413818,0.8782608695652174,0.8782608695652175,0.8782608695652174
170,100,10,20.0,500.0,,0.7706851959228516,0.8608695652173913,0.8608695652173913,0.8608695652173913
171,100,10,20.0,500.0,reverse_fill,0.8964393138885498,0.8782608695652174,0.8782608695652175,0.8782608695652174
172,100,10,20.0,inf,,0.7875707149505615,0.8608695652173913,0.8608695652173913,0.8608695652173913
173,100,10,20.0,inf,reverse_fill,0.8910861015319824,0.8782608695652174,0.8782608695652175,0.8782608695652174
174,100,10,50.0,50.0,,0.8190639019012451,0.8608695652173913,0.8608695652173913,0.8608695652173913
175,100,10,50.0,50.0,reverse_fill,0.8961372375488281,0.8782608695652174,0.8782608695652175,0.8782608695652174
176,100,10,50.0,100.0,,0.7826054096221924,0.8608695652173913,0.8608695652173913,0.8608695652173913
177,100,10,50.0,100.0,reverse_fill,0.9007565975189209,0.8782608695652174,0.8782608695652175,0.8782608695652174
178,100,10,50.0,200.0,,0.8211967945098877,0.8608695652173913,0.8608695652173913,0.8608695652173913
179,100,10,50.0,200.0,reverse_fill,0.9041378498077393,0.8782608695652174,0.8782608695652175,0.8782608695652174
180,100,10,50.0,500.0,,0.7784173488616943,0.8608695652173913,0.8608695652173913,0.8608695652173913
181,100,10,50.0,500.0,reverse_fill,0.8862717151641846,0.8782608695652174,0.8782608695652175,0.8782608695652174
182,100,10,50.0,inf,,0.7881069183349609,0.8608695652173913,0.8608695652173913,0.8608695652173913
183,100,10,50.0,inf,reverse_fill,0.927924394607544,0.8782608695652174,0.8782608695652175,0.8782608695652174
184,100,10,100.0,100.0,,0.7849726676940918,0.8608695652173913,0.8608695652173913,0.8608695652173913
185,100,10,100.0,100.0,reverse_fill,0.8979020118713379,0.8782608695652174,0.8782608695652175,0.8782608695652174
186,100,10,100.0,200.0,,0.7756044864654541,0.8608695652173913,0.8608695652173913,0.8608695652173913
187,100,10,100.0,200.0,reverse_fill,0.8910400867462158,0.8782608695652174,0.8782608695652175,0.8782608695652174
188,100,10,100.0,500.0,,0.7764105796813965,0.8608695652173913,0.8608695652173913,0.8608695652173913
189,100,10,100.0,500.0,reverse_fill,0.9012153148651123,0.8782608695652174,0.8782608695652175,0.8782608695652174
190,100,10,100.0,inf,,0.7595169544219971,0.8608695652173913,0.8608695652173913,0.8608695652173913
191,100,10,100.0,inf,reverse_fill,0.8916127681732178,0.8782608695652174,0.8782608695652175,0.8782608695652174
192,100,10,200.0,200.0,,0.821495771408081,0.8521739130434782,0.8521739130434782,0.8521739130434782
193,100,10,200.0,200.0,reverse_fill,0.9112634658813477,0.8869565217391304,0.8869565217391304,0.8869565217391304
194,100,10,200.0,500.0,,0.7924339771270752,0.8521739130434782,0.8521739130434782,0.8521739130434782
195,100,10,200.0,500.0,reverse_fill,0.8860979080200195,0.8869565217391304,0.8869565217391304,0.8869565217391304
196,100,10,200.0,inf,,0.7740380764007568,0.8521739130434782,0.8521739130434782,0.8521739130434782
197,100,10,200.0,inf,reverse_fill,0.8829734325408936,0.8869565217391304,0.8869565217391304,0.8869565217391304
198,100,20,5.0,5.0,,1.2234480381011963,0.8695652173913043,0.8695652173913043,0.8695652173913043
199,100,20,5.0,5.0,reverse_fill,1.528559684753418,0.9304347826086956,0.9304347826086956,0.9304347826086956
200,100,20,5.0,10.0,,1.2323689460754395,0.8695652173913043,0.8695652173913043,0.8695652173913043
201,100,20,5.0,10.0,reverse_fill,1.5483193397521973,0.9304347826086956,0.9304347826086956,0.9304347826086956
202,100,20,5.0,20.0,,1.278977394104004,0.8695652173913043,0.8695652173913043,0.8695652173913043
203,100,20,5.0,20.0,reverse_fill,1.678548812866211,0.9304347826086956,0.9304347826086956,0.9304347826086956
204,100,20,5.0,50.0,,1.329498529434204,0.8695652173913043,0.8695652173913043,0.8695652173913043
205,100,20,5.0,50.0,reverse_fill,1.6687901020050049,0.9304347826086956,0.9304347826086956,0.9304347826086956
206,100,20,5.0,100.0,,1.3511073589324951,0.8695652173913043,0.8695652173913043,0.8695652173913043
207,100,20,5.0,100.0,reverse_fill,1.694072961807251,0.9304347826086956,0.9304347826086956,0.9304347826086956
208,100,20,5.0,200.0,,1.331972599029541,0.8695652173913043,0.8695652173913043,0.8695652173913043
209,100,20,5.0,200.0,reverse_fill,1.7546589374542236,0.9304347826086956,0.9304347826086956,0.9304347826086956
210,100,20,5.0,500.0,,1.3852198123931885,0.8695652173913043,0.8695652173913043,0.8695652173913043
211,100,20,5.0,500.0,reverse_fill,1.7277884483337402,0.9304347826086956,0.9304347826086956,0.9304347826086956
212,100,20,5.0,inf,,1.3104045391082764,0.8695652173913043,0.8695652173913043,0.8695652173913043
213,100,20,5.0,inf,reverse_fill,1.5828373432159424,0.9304347826086956,0.9304347826086956,0.9304347826086956
214,100,20,10.0,10.0,,1.2027137279510498,0.8695652173913043,0.8695652173913043,0.8695652173913043
215,100,20,10.0,10.0,reverse_fill,1.6265959739685059,0.9304347826086956,0.9304347826086956,0.9304347826086956
216,100,20,10.0,20.0,,1.3200972080230713,0.8695652173913043,0.8695652173913043,0.8695652173913043
217,100,20,10.0,20.0,reverse_fill,1.5534095764160156,0.9304347826086956,0.9304347826086956,0.9304347826086956
218,100,20,10.0,50.0,,1.2133026123046875,0.8695652173913043,0.8695652173913043,0.8695652173913043
219,100,20,10.0,50.0,reverse_fill,1.5822632312774658,0.9304347826086956,0.9304347826086956,0.9304347826086956
220,100,20,10.0,100.0,,1.2736525535583496,0.8695652173913043,0.8695652173913043,0.8695652173913043
221,100,20,10.0,100.0,reverse_fill,1.550750970840454,0.9304347826086956,0.9304347826086956,0.9304347826086956
222,100,20,10.0,200.0,,1.2688138484954834,0.8695652173913043,0.8695652173913043,0.8695652173913043
223,100,20,10.0,200.0,reverse_fill,1.5687744617462158,0.9304347826086956,0.9304347826086956,0.9304347826086956
224,100,20,10.0,500.0,,1.2335622310638428,0.8695652173913043,0.8695652173913043,0.8695652173913043
225,100,20,10.0,500.0,reverse_fill,1.5387742519378662,0.9304347826086956,0.9304347826086956,0.9304347826086956
226,100,20,10.0,inf,,1.2302696704864502,0.8695652173913043,0.8695652173913043,0.8695652173913043
227,100,20,10.0,inf,reverse_fill,1.5832664966583252,0.9304347826086956,0.9304347826086956,0.9304347826086956
228,100,20,20.0,20.0,,1.2191190719604492,0.8695652173913043,0.8695652173913043,0.8695652173913043
229,100,20,20.0,20.0,reverse_fill,1.5301220417022705,0.9304347826086956,0.9304347826086956,0.9304347826086956
230,100,20,20.0,50.0,,1.2188928127288818,0.8695652173913043,0.8695652173913043,0.8695652173913043
231,100,20,20.0,50.0,reverse_fill,1.6593844890594482,0.9304347826086956,0.9304347826086956,0.9304347826086956
232,100,20,20.0,100.0,,1.3109781742095947,0.8695652173913043,0.8695652173913043,0.8695652173913043
233,100,20,20.0,100.0,reverse_fill,1.6147143840789795,0.9304347826086956,0.9304347826086956,0.9304347826086956
234,100,20,20.0,200.0,,1.262378215789795,0.8695652173913043,0.8695652173913043,0.8695652173913043
235,100,20,20.0,200.0,reverse_fill,1.6733791828155518,0.9304347826086956,0.9304347826086956,0.9304347826086956
236,100,20,20.0,500.0,,1.3054802417755127,0.8695652173913043,0.8695652173913043,0.8695652173913043
237,100,20,20.0,500.0,reverse_fill,1.6222174167633057,0.9304347826086956,0.9304347826086956,0.9304347826086956
238,100,20,20.0,inf,,1.2716989517211914,0.8695652173913043,0.8695652173913043,0.8695652173913043
239,100,20,20.0,inf,reverse_fill,1.5915632247924805,0.9304347826086956,0.9304347826086956,0.9304347826086956
240,100,20,50.0,50.0,,1.3195886611938477,0.8695652173913043,0.8695652173913043,0.8695652173913043
241,100,20,50.0,50.0,reverse_fill,1.6265745162963867,0.9391304347826087,0.9391304347826087,0.9391304347826087
242,100,20,50.0,100.0,,1.3014822006225586,0.8695652173913043,0.8695652173913043,0.8695652173913043
243,100,20,50.0,100.0,reverse_fill,1.6086859703063965,0.9391304347826087,0.9391304347826087,0.9391304347826087
244,100,20,50.0,200.0,,1.4336466789245605,0.8695652173913043,0.8695652173913043,0.8695652173913043
245,100,20,50.0,200.0,reverse_fill,1.776158094406128,0.9391304347826087,0.9391304347826087,0.9391304347826087
246,100,20,50.0,500.0,,1.4333562850952148,0.8695652173913043,0.8695652173913043,0.8695652173913043
247,100,20,50.0,500.0,reverse_fill,1.812701940536499,0.9391304347826087,0.9391304347826087,0.9391304347826087
248,100,20,50.0,inf,,1.431351661682129,0.8695652173913043,0.8695652173913043,0.8695652173913043
249,100,20,50.0,inf,reverse_fill,1.841923713684082,0.9391304347826087,0.9391304347826087,0.9391304347826087
250,100,20,100.0,100.0,,1.4739456176757812,0.8608695652173913,0.8608695652173913,0.8608695652173913
251,100,20,100.0,100.0,reverse_fill,1.7307603359222412,0.9391304347826087,0.9391304347826087,0.9391304347826087
252,100,20,100.0,200.0,,1.4251298904418945,0.8608695652173913,0.8608695652173913,0.8608695652173913
253,100,20,100.0,200.0,reverse_fill,1.680351972579956,0.9391304347826087,0.9391304347826087,0.9391304347826087
254,100,20,100.0,500.0,,1.3546526432037354,0.8608695652173913,0.8608695652173913,0.8608695652173913
255,100,20,100.0,500.0,reverse_fill,1.819324254989624,0.9391304347826087,0.9391304347826087,0.9391304347826087
256,100,20,100.0,inf,,1.3490986824035645,0.8608695652173913,0.8608695652173913,0.8608695652173913
257,100,20,100.0,inf,reverse_fill,1.734562635421753,0.9391304347826087,0.9391304347826087,0.9391304347826087
258,100,20,200.0,200.0,,1.36301851272583,0.8608695652173913,0.8608695652173913,0.8608695652173913
