,n_trees,n_interval,min_length,max_length,interval_type,time,accuracy,f1,recall
53,100,3,50.0,200.0,reverse_fill,0.7911491394042969,0.8064516129032258,0.8064516129032258,0.8064516129032258
54,100,3,50.0,500.0,,0.7257676124572754,0.7096774193548387,0.7096774193548389,0.7096774193548387
55,100,3,50.0,500.0,reverse_fill,0.6613984107971191,0.8709677419354839,0.8709677419354839,0.8709677419354839
56,100,3,50.0,700.0,,0.5827555656433105,0.6774193548387096,0.6774193548387096,0.6774193548387096
57,100,3,50.0,700.0,reverse_fill,0.6613092422485352,0.9032258064516129,0.9032258064516129,0.9032258064516129
58,100,3,50.0,inf,,0.621375560760498,0.6451612903225806,0.6451612903225806,0.6451612903225806
59,100,3,50.0,inf,reverse_fill,0.7015209197998047,0.8387096774193549,0.8387096774193549,0.8387096774193549
60,100,3,100.0,100.0,,0.6507992744445801,0.6129032258064516,0.6129032258064516,0.6129032258064516
61,100,3,100.0,100.0,reverse_fill,0.7424445152282715,0.8387096774193549,0.8387096774193549,0.8387096774193549
62,100,3,100.0,200.0,,0.6390483379364014,0.7096774193548387,0.7096774193548389,0.7096774193548387
63,100,3,100.0,200.0,reverse_fill,0.7447383403778076,0.7419354838709677,0.7419354838709677,0.7419354838709677
64,100,3,100.0,500.0,,0.671130895614624,0.7741935483870968,0.7741935483870968,0.7741935483870968
65,100,3,100.0,500.0,reverse_fill,0.7051999568939209,0.7419354838709677,0.7419354838709677,0.7419354838709677
66,100,3,100.0,700.0,,0.6150071620941162,0.7741935483870968,0.7741935483870968,0.7741935483870968
67,100,3,100.0,700.0,reverse_fill,0.84006667137146,0.7096774193548387,0.7096774193548389,0.7096774193548387
68,100,3,100.0,inf,,0.7252917289733887,0.7741935483870968,0.7741935483870968,0.7741935483870968
69,100,3,100.0,inf,reverse_fill,0.8276898860931396,0.7096774193548387,0.7096774193548389,0.7096774193548387
70,100,3,200.0,200.0,,0.7890512943267822,0.7741935483870968,0.7741935483870968,0.7741935483870968
71,100,3,200.0,200.0,reverse_fill,0.9499857425689697,0.8387096774193549,0.8387096774193549,0.8387096774193549
72,100,3,200.0,500.0,,0.8933160305023193,0.7741935483870968,0.7741935483870968,0.7741935483870968
73,100,3,200.0,500.0,reverse_fill,1.004978895187378,0.8387096774193549,0.8387096774193549,0.8387096774193549
74,100,3,200.0,700.0,,0.9138147830963135,0.7741935483870968,0.7741935483870968,0.7741935483870968
75,100,3,200.0,700.0,reverse_fill,0.9142861366271973,0.8064516129032258,0.8064516129032258,0.8064516129032258
76,100,3,200.0,inf,,0.8325607776641846,0.8387096774193549,0.8387096774193549,0.8387096774193549
77,100,3,200.0,inf,reverse_fill,0.9483990669250488,0.8387096774193549,0.8387096774193549,0.8387096774193549
78,100,5,5.0,5.0,,1.0420541763305664,0.6451612903225806,0.6451612903225806,0.6451612903225806
79,100,5,5.0,5.0,reverse_fill,1.2286186218261719,0.5161290322580645,0.5161290322580645,0.5161290322580645
80,100,5,5.0,10.0,,1.0641753673553467,0.6774193548387096,0.6774193548387096,0.6774193548387096
81,100,5,5.0,10.0,reverse_fill,1.162036657333374,0.6451612903225806,0.6451612903225806,0.6451612903225806
82,100,5,5.0,20.0,,1.0497586727142334,0.7419354838709677,0.7419354838709677,0.7419354838709677
83,100,5,5.0,20.0,reverse_fill,1.1743807792663574,0.4838709677419355,0.4838709677419355,0.4838709677419355
84,100,5,5.0,50.0,,1.0011341571807861,0.7741935483870968,0.7741935483870968,0.7741935483870968
85,100,5,5.0,50.0,reverse_fill,1.2386975288391113,0.7741935483870968,0.7741935483870968,0.7741935483870968
86,100,5,5.0,100.0,,1.1169078350067139,0.7741935483870968,0.7741935483870968,0.7741935483870968
87,100,5,5.0,100.0,reverse_fill,1.2516863346099854,0.9354838709677419,0.9354838709677419,0.9354838709677419
88,100,5,5.0,200.0,,1.100795030593872,0.7741935483870968,0.7741935483870968,0.7741935483870968
89,100,5,5.0,200.0,reverse_fill,1.125915288925171,0.8387096774193549,0.8387096774193549,0.8387096774193549
90,100,5,5.0,500.0,,0.9254279136657715,0.7741935483870968,0.7741935483870968,0.7741935483870968
91,100,5,5.0,500.0,reverse_fill,1.1269900798797607,0.9032258064516129,0.9032258064516129,0.9032258064516129
92,100,5,5.0,700.0,,0.9545066356658936,0.7741935483870968,0.7741935483870968,0.7741935483870968
93,100,5,5.0,700.0,reverse_fill,1.120284080505371,0.9032258064516129,0.9032258064516129,0.9032258064516129
94,100,5,5.0,inf,,0.9558274745941162,0.7741935483870968,0.7741935483870968,0.7741935483870968
95,100,5,5.0,inf,reverse_fill,1.0258939266204834,0.9032258064516129,0.9032258064516129,0.9032258064516129
96,100,5,10.0,10.0,,0.8391282558441162,0.7741935483870968,0.7741935483870968,0.7741935483870968
97,100,5,10.0,10.0,reverse_fill,1.0306274890899658,0.7096774193548387,0.7096774193548389,0.7096774193548387
98,100,5,10.0,20.0,,0.8757619857788086,0.7419354838709677,0.7419354838709677,0.7419354838709677
99,100,5,10.0,20.0,reverse_fill,1.0652563571929932,0.8064516129032258,0.8064516129032258,0.8064516129032258
100,100,5,10.0,50.0,,0.9804773330688477,0.7741935483870968,0.7741935483870968,0.7741935483870968
101,100,5,10.0,50.0,reverse_fill,1.1742422580718994,0.8064516129032258,0.8064516129032258,0.8064516129032258
102,100,5,10.0,100.0,,1.0403666496276855,0.7741935483870968,0.7741935483870968,0.7741935483870968
103,100,5,10.0,100.0,reverse_fill,1.122617483139038,0.9354838709677419,0.9354838709677419,0.9354838709677419
104,100,5,10.0,200.0,,1.0104012489318848,0.7741935483870968,0.7741935483870968,0.7741935483870968
105,100,5,10.0,200.0,reverse_fill,1.2095544338226318,0.9354838709677419,0.9354838709677419,0.9354838709677419
106,100,5,10.0,500.0,,0.9273219108581543,0.7741935483870968,0.7741935483870968,0.7741935483870968
107,100,5,10.0,500.0,reverse_fill,1.1173720359802246,0.8709677419354839,0.8709677419354839,0.8709677419354839
108,100,5,10.0,700.0,,0.9243898391723633,0.7741935483870968,0.7741935483870968,0.7741935483870968
109,100,5,10.0,700.0,reverse_fill,1.229560375213623,0.8387096774193549,0.8387096774193549,0.8387096774193549
110,100,5,10.0,inf,,1.0902025699615479,0.7741935483870968,0.7741935483870968,0.7741935483870968
111,100,5,10.0,inf,reverse_fill,1.1648919582366943,0.8064516129032258,0.8064516129032258,0.8064516129032258
112,100,5,20.0,20.0,,1.01662278175354,0.7741935483870968,0.7741935483870968,0.7741935483870968
113,100,5,20.0,20.0,reverse_fill,1.1369996070861816,0.8709677419354839,0.8709677419354839,0.8709677419354839
114,100,5,20.0,50.0,,1.0181045532226562,0.7741935483870968,0.7741935483870968,0.7741935483870968
115,100,5,20.0,50.0,reverse_fill,1.2042346000671387,0.7741935483870968,0.7741935483870968,0.7741935483870968
116,100,5,20.0,100.0,,1.0737617015838623,0.7741935483870968,0.7741935483870968,0.7741935483870968
117,100,5,20.0,100.0,reverse_fill,1.2890048027038574,0.8709677419354839,0.8709677419354839,0.8709677419354839
118,100,5,20.0,200.0,,1.1334507465362549,0.7741935483870968,0.7741935483870968,0.7741935483870968
119,100,5,20.0,200.0,reverse_fill,1.3529052734375,0.9032258064516129,0.9032258064516129,0.9032258064516129
120,100,5,20.0,500.0,,1.2024061679840088,0.7741935483870968,0.7741935483870968,0.7741935483870968
121,100,5,20.0,500.0,reverse_fill,1.2026352882385254,0.9032258064516129,0.9032258064516129,0.9032258064516129
122,100,5,20.0,700.0,,1.002500057220459,0.7741935483870968,0.7741935483870968,0.7741935483870968
123,100,5,20.0,700.0,reverse_fill,1.1621572971343994,0.9032258064516129,0.9032258064516129,0.9032258064516129
124,100,5,20.0,inf,,1.002232313156128,0.7741935483870968,0.7741935483870968,0.7741935483870968
125,100,5,20.0,inf,reverse_fill,1.1631793975830078,0.8709677419354839,0.8709677419354839,0.8709677419354839
126,100,5,50.0,50.0,,0.9280130863189697,0.6129032258064516,0.6129032258064516,0.6129032258064516
127,100,5,50.0,50.0,reverse_fill,1.0611915588378906,0.8709677419354839,0.8709677419354839,0.8709677419354839
128,100,5,50.0,100.0,,0.964916467666626,0.7419354838709677,0.7419354838709677,0.7419354838709677
129,100,5,50.0,100.0,reverse_fill,1.0979206562042236,0.8709677419354839,0.8709677419354839,0.8709677419354839
130,100,5,50.0,200.0,,0.9935357570648193,0.7419354838709677,0.7419354838709677,0.7419354838709677
131,100,5,50.0,200.0,reverse_fill,1.1528244018554688,0.8064516129032258,0.8064516129032258,0.8064516129032258
132,100,5,50.0,500.0,,0.9427127838134766,0.7419354838709677,0.7419354838709677,0.7419354838709677
133,100,5,50.0,500.0,reverse_fill,1.186507225036621,0.8387096774193549,0.8387096774193549,0.8387096774193549
134,100,5,50.0,700.0,,0.9773483276367188,0.7419354838709677,0.7419354838709677,0.7419354838709677
135,100,5,50.0,700.0,reverse_fill,1.1471447944641113,0.9032258064516129,0.9032258064516129,0.9032258064516129
136,100,5,50.0,inf,,0.9900474548339844,0.7419354838709677,0.7419354838709677,0.7419354838709677
137,100,5,50.0,inf,reverse_fill,1.1225125789642334,0.8709677419354839,0.8709677419354839,0.8709677419354839
138,100,5,100.0,100.0,,0.9841732978820801,0.7741935483870968,0.7741935483870968,0.7741935483870968
139,100,5,100.0,100.0,reverse_fill,1.1265041828155518,0.7741935483870968,0.7741935483870968,0.7741935483870968
140,100,5,100.0,200.0,,1.1272225379943848,0.7741935483870968,0.7741935483870968,0.7741935483870968
141,100,5,100.0,200.0,reverse_fill,1.228724718093872,0.7419354838709677,0.7419354838709677,0.7419354838709677
142,100,5,100.0,500.0,,1.0657594203948975,0.7741935483870968,0.7741935483870968,0.7741935483870968
143,100,5,100.0,500.0,reverse_fill,1.3519253730773926,0.7419354838709677,0.7419354838709677,0.7419354838709677
144,100,5,100.0,700.0,,1.1583287715911865,0.7741935483870968,0.7741935483870968,0.7741935483870968
145,100,5,100.0,700.0,reverse_fill,1.4088211059570312,0.7419354838709677,0.7419354838709677,0.7419354838709677
146,100,5,100.0,inf,,1.2861287593841553,0.7741935483870968,0.7741935483870968,0.7741935483870968
147,100,5,100.0,inf,reverse_fill,1.4564931392669678,0.7096774193548387,0.7096774193548389,0.7096774193548387
148,100,5,200.0,200.0,,1.2433936595916748,0.7741935483870968,0.7741935483870968,0.7741935483870968
149,100,5,200.0,200.0,reverse_fill,1.5867023468017578,0.9032258064516129,0.9032258064516129,0.9032258064516129
150,100,5,200.0,500.0,,1.3776919841766357,0.7741935483870968,0.7741935483870968,0.7741935483870968
151,100,5,200.0,500.0,reverse_fill,1.549896001815796,0.8387096774193549,0.8387096774193549,0.8387096774193549
152,100,5,200.0,700.0,,1.3985090255737305,0.7741935483870968,0.7741935483870968,0.7741935483870968
153,100,5,200.0,700.0,reverse_fill,1.461695671081543,0.9032258064516129,0.9032258064516129,0.9032258064516129
154,100,5,200.0,inf,,1.2350995540618896,0.7741935483870968,0.7741935483870968,0.7741935483870968
155,100,5,200.0,inf,reverse_fill,1.3640716075897217,0.9032258064516129,0.9032258064516129,0.9032258064516129
156,100,10,5.0,5.0,,2.0492424964904785,0.7096774193548387,0.7096774193548389,0.7096774193548387
157,100,10,5.0,5.0,reverse_fill,2.3984150886535645,0.5483870967741935,0.5483870967741935,0.5483870967741935
158,100,10,5.0,10.0,,2.0979790687561035,0.6774193548387096,0.6774193548387096,0.6774193548387096
159,100,10,5.0,10.0,reverse_fill,2.4682061672210693,0.6774193548387096,0.6774193548387096,0.6774193548387096
160,100,10,5.0,20.0,,2.0746123790740967,0.7096774193548387,0.7096774193548389,0.7096774193548387
161,100,10,5.0,20.0,reverse_fill,2.7140698432922363,0.6451612903225806,0.6451612903225806,0.6451612903225806
162,100,10,5.0,50.0,,2.168919086456299,0.7419354838709677,0.7419354838709677,0.7419354838709677
163,100,10,5.0,50.0,reverse_fill,2.8631656169891357,0.7419354838709677,0.7419354838709677,0.7419354838709677
164,100,10,5.0,100.0,,2.4347548484802246,0.7741935483870968,0.7741935483870968,0.7741935483870968
165,100,10,5.0,100.0,reverse_fill,2.87214994430542,0.8064516129032258,0.8064516129032258,0.8064516129032258
166,100,10,5.0,200.0,,2.6672465801239014,0.7741935483870968,0.7741935483870968,0.7741935483870968
167,100,10,5.0,200.0,reverse_fill,3.8562612533569336,0.8709677419354839,0.8709677419354839,0.8709677419354839
168,100,10,5.0,500.0,,3.265948534011841,0.7741935483870968,0.7741935483870968,0.7741935483870968
169,100,10,5.0,500.0,reverse_fill,3.498587131500244,0.8387096774193549,0.8387096774193549,0.8387096774193549
170,100,10,5.0,700.0,,2.907107353210449,0.7741935483870968,0.7741935483870968,0.7741935483870968
171,100,10,5.0,700.0,reverse_fill,3.289097309112549,0.8387096774193549,0.8387096774193549,0.8387096774193549
172,100,10,5.0,inf,,2.891892910003662,0.7741935483870968,0.7741935483870968,0.7741935483870968
173,100,10,5.0,inf,reverse_fill,3.225015878677368,0.9354838709677419,0.9354838709677419,0.9354838709677419
174,100,10,10.0,10.0,,2.7224879264831543,0.7096774193548387,0.7096774193548389,0.7096774193548387
175,100,10,10.0,10.0,reverse_fill,3.277954339981079,0.7419354838709677,0.7419354838709677,0.7419354838709677
176,100,10,10.0,20.0,,2.722233772277832,0.8064516129032258,0.8064516129032258,0.8064516129032258
177,100,10,10.0,20.0,reverse_fill,3.1772873401641846,0.7419354838709677,0.7419354838709677,0.7419354838709677
178,100,10,10.0,50.0,,2.7250897884368896,0.7419354838709677,0.7419354838709677,0.7419354838709677
179,100,10,10.0,50.0,reverse_fill,2.9539425373077393,0.8064516129032258,0.8064516129032258,0.8064516129032258
180,100,10,10.0,100.0,,2.664991617202759,0.7741935483870968,0.7741935483870968,0.7741935483870968
181,100,10,10.0,100.0,reverse_fill,2.908747673034668,0.7741935483870968,0.7741935483870968,0.7741935483870968
182,100,10,10.0,200.0,,2.5767502784729004,0.7741935483870968,0.7741935483870968,0.7741935483870968
183,100,10,10.0,200.0,reverse_fill,2.8324615955352783,0.8709677419354839,0.8709677419354839,0.8709677419354839
184,100,10,10.0,500.0,,2.5286147594451904,0.7741935483870968,0.7741935483870968,0.7741935483870968
185,100,10,10.0,500.0,reverse_fill,2.657179832458496,0.9032258064516129,0.9032258064516129,0.9032258064516129
186,100,10,10.0,700.0,,2.331608295440674,0.7741935483870968,0.7741935483870968,0.7741935483870968
187,100,10,10.0,700.0,reverse_fill,2.896562337875366,0.9032258064516129,0.9032258064516129,0.9032258064516129
188,100,10,10.0,inf,,2.444061517715454,0.7741935483870968,0.7741935483870968,0.7741935483870968
189,100,10,10.0,inf,reverse_fill,2.8973543643951416,0.8709677419354839,0.8709677419354839,0.8709677419354839
190,100,10,20.0,20.0,,2.429760694503784,0.7741935483870968,0.7741935483870968,0.7741935483870968
191,100,10,20.0,20.0,reverse_fill,2.582063913345337,0.8064516129032258,0.8064516129032258,0.8064516129032258
192,100,10,20.0,50.0,,2.1374194622039795,0.7741935483870968,0.7741935483870968,0.7741935483870968
193,100,10,20.0,50.0,reverse_fill,2.398834705352783,0.8064516129032258,0.8064516129032258,0.8064516129032258
194,100,10,20.0,100.0,,2.1456236839294434,0.7741935483870968,0.7741935483870968,0.7741935483870968
195,100,10,20.0,100.0,reverse_fill,2.4372243881225586,0.8387096774193549,0.8387096774193549,0.8387096774193549
196,100,10,20.0,200.0,,2.0867998600006104,0.7741935483870968,0.7741935483870968,0.7741935483870968
197,100,10,20.0,200.0,reverse_fill,2.241548776626587,0.8387096774193549,0.8387096774193549,0.8387096774193549
198,100,10,20.0,500.0,,1.782156229019165,0.7741935483870968,0.7741935483870968,0.7741935483870968
199,100,10,20.0,500.0,reverse_fill,2.325956106185913,0.8709677419354839,0.8709677419354839,0.8709677419354839
200,100,10,20.0,700.0,,1.879887580871582,0.7741935483870968,0.7741935483870968,0.7741935483870968
201,100,10,20.0,700.0,reverse_fill,2.4121603965759277,0.9032258064516129,0.9032258064516129,0.9032258064516129
202,100,10,20.0,inf,,2.083651304244995,0.7741935483870968,0.7741935483870968,0.7741935483870968
203,100,10,20.0,inf,reverse_fill,2.5554113388061523,0.8709677419354839,0.8709677419354839,0.8709677419354839
204,100,10,50.0,50.0,,2.1132774353027344,0.5806451612903226,0.5806451612903226,0.5806451612903226
205,100,10,50.0,50.0,reverse_fill,2.5270562171936035,0.9032258064516129,0.9032258064516129,0.9032258064516129
206,100,10,50.0,100.0,,2.211000680923462,0.7419354838709677,0.7419354838709677,0.7419354838709677
207,100,10,50.0,100.0,reverse_fill,2.713935613632202,0.8709677419354839,0.8709677419354839,0.8709677419354839
208,100,10,50.0,200.0,,2.3096818923950195,0.7741935483870968,0.7741935483870968,0.7741935483870968
209,100,10,50.0,200.0,reverse_fill,2.6525399684906006,0.7741935483870968,0.7741935483870968,0.7741935483870968
210,100,10,50.0,500.0,,2.232396364212036,0.7741935483870968,0.7741935483870968,0.7741935483870968
211,100,10,50.0,500.0,reverse_fill,2.382441759109497,0.8064516129032258,0.8064516129032258,0.8064516129032258
212,100,10,50.0,700.0,,1.9413185119628906,0.7741935483870968,0.7741935483870968,0.7741935483870968
213,100,10,50.0,700.0,reverse_fill,2.5780351161956787,0.7741935483870968,0.7741935483870968,0.7741935483870968
214,100,10,50.0,inf,,2.1823880672454834,0.7741935483870968,0.7741935483870968,0.7741935483870968
215,100,10,50.0,inf,reverse_fill,2.704996109008789,0.7741935483870968,0.7741935483870968,0.7741935483870968
216,100,10,100.0,100.0,,2.328929901123047,0.7741935483870968,0.7741935483870968,0.7741935483870968
217,100,10,100.0,100.0,reverse_fill,2.488929271697998,0.8387096774193549,0.8387096774193549,0.8387096774193549
218,100,10,100.0,200.0,,2.1159238815307617,0.7741935483870968,0.7741935483870968,0.7741935483870968
219,100,10,100.0,200.0,reverse_fill,2.4487900733947754,0.8064516129032258,0.8064516129032258,0.8064516129032258
220,100,10,100.0,500.0,,2.084754705429077,0.7741935483870968,0.7741935483870968,0.7741935483870968
221,100,10,100.0,500.0,reverse_fill,2.410874843597412,0.8387096774193549,0.8387096774193549,0.8387096774193549
222,100,10,100.0,700.0,,2.0265486240386963,0.7741935483870968,0.7741935483870968,0.7741935483870968
223,100,10,100.0,700.0,reverse_fill,2.580828905105591,0.8709677419354839,0.8709677419354839,0.8709677419354839
224,100,10,100.0,inf,,2.0529520511627197,0.7741935483870968,0.7741935483870968,0.7741935483870968
225,100,10,100.0,inf,reverse_fill,2.6600072383880615,0.8387096774193549,0.8387096774193549,0.8387096774193549
226,100,10,200.0,200.0,,2.4907519817352295,0.8387096774193549,0.8387096774193549,0.8387096774193549
227,100,10,200.0,200.0,reverse_fill,2.759864568710327,0.8064516129032258,0.8064516129032258,0.8064516129032258
228,100,10,200.0,500.0,,2.4870448112487793,0.8387096774193549,0.8387096774193549,0.8387096774193549
229,100,10,200.0,500.0,reverse_fill,2.6287879943847656,0.8709677419354839,0.8709677419354839,0.8709677419354839
230,100,10,200.0,700.0,,2.162905693054199,0.8387096774193549,0.8387096774193549,0.8387096774193549
231,100,10,200.0,700.0,reverse_fill,2.421656370162964,0.8387096774193549,0.8387096774193549,0.8387096774193549
232,100,10,200.0,inf,,2.142906427383423,0.8064516129032258,0.8064516129032258,0.8064516129032258
233,100,10,200.0,inf,reverse_fill,2.3636045455932617,0.8387096774193549,0.8387096774193549,0.8387096774193549
234,100,20,5.0,5.0,,3.3186142444610596,0.6774193548387096,0.6774193548387096,0.6774193548387096
235,100,20,5.0,5.0,reverse_fill,3.9352364540100098,0.6451612903225806,0.6451612903225806,0.6451612903225806
236,100,20,5.0,10.0,,3.2589190006256104,0.6774193548387096,0.6774193548387096,0.6774193548387096
237,100,20,5.0,10.0,reverse_fill,3.9536588191986084,0.6129032258064516,0.6129032258064516,0.6129032258064516
238,100,20,5.0,20.0,,3.2562508583068848,0.8064516129032258,0.8064516129032258,0.8064516129032258
239,100,20,5.0,20.0,reverse_fill,4.010216236114502,0.7096774193548387,0.7096774193548389,0.7096774193548387
240,100,20,5.0,50.0,,3.220210313796997,0.8064516129032258,0.8064516129032258,0.8064516129032258
241,100,20,5.0,50.0,reverse_fill,4.024736166000366,0.7096774193548387,0.7096774193548389,0.7096774193548387
242,100,20,5.0,100.0,,3.291425943374634,0.8064516129032258,0.8064516129032258,0.8064516129032258
243,100,20,5.0,100.0,reverse_fill,3.9959306716918945,0.7741935483870968,0.7741935483870968,0.7741935483870968
244,100,20,5.0,200.0,,3.3734874725341797,0.7741935483870968,0.7741935483870968,0.7741935483870968
245,100,20,5.0,200.0,reverse_fill,4.1806793212890625,0.8709677419354839,0.8709677419354839,0.8709677419354839
246,100,20,5.0,500.0,,3.356886386871338,0.7741935483870968,0.7741935483870968,0.7741935483870968
247,100,20,5.0,500.0,reverse_fill,4.158697128295898,0.8709677419354839,0.8709677419354839,0.8709677419354839
248,100,20,5.0,700.0,,3.3791592121124268,0.7741935483870968,0.7741935483870968,0.7741935483870968
249,100,20,5.0,700.0,reverse_fill,4.233606338500977,0.8709677419354839,0.8709677419354839,0.8709677419354839
250,100,20,5.0,inf,,3.286707878112793,0.7741935483870968,0.7741935483870968,0.7741935483870968
251,100,20,5.0,inf,reverse_fill,4.204299688339233,0.8387096774193549,0.8387096774193549,0.8387096774193549
252,100,20,10.0,10.0,,3.383584976196289,0.7741935483870968,0.7741935483870968,0.7741935483870968
253,100,20,10.0,10.0,reverse_fill,3.9887404441833496,0.6774193548387096,0.6774193548387096,0.6774193548387096
254,100,20,10.0,20.0,,3.2362618446350098,0.7741935483870968,0.7741935483870968,0.7741935483870968
255,100,20,10.0,20.0,reverse_fill,4.053935766220093,0.6774193548387096,0.6774193548387096,0.6774193548387096
256,100,20,10.0,50.0,,3.278449296951294,0.8064516129032258,0.8064516129032258,0.8064516129032258
257,100,20,10.0,50.0,reverse_fill,4.033730745315552,0.7419354838709677,0.7419354838709677,0.7419354838709677
258,100,20,10.0,100.0,,3.4789130687713623,0.8064516129032258,0.8064516129032258,0.8064516129032258
