,n_trees,n_interval,min_length,max_length,interval_type,time,accuracy,f1,recall
0,100,3,5.0,5.0,,0.3144819736480713,0.6774193548387096,0.6774193548387096,0.6774193548387096
1,100,3,5.0,5.0,reverse_fill,0.3414757251739502,0.7419354838709677,0.7419354838709677,0.7419354838709677
2,100,3,5.0,10.0,,0.3321042060852051,0.6774193548387096,0.6774193548387096,0.6774193548387096
3,100,3,5.0,10.0,reverse_fill,0.34711408615112305,0.7419354838709677,0.7419354838709677,0.7419354838709677
4,100,3,5.0,20.0,,0.3378157615661621,0.6774193548387096,0.6774193548387096,0.6774193548387096
5,100,3,5.0,20.0,reverse_fill,0.36094093322753906,0.7419354838709677,0.7419354838709677,0.7419354838709677
6,100,3,5.0,50.0,,0.3436245918273926,0.6774193548387096,0.6774193548387096,0.6774193548387096
7,100,3,5.0,50.0,reverse_fill,0.3848564624786377,0.7419354838709677,0.7419354838709677,0.7419354838709677
8,100,3,5.0,100.0,,0.3573737144470215,0.6774193548387096,0.6774193548387096,0.6774193548387096
9,100,3,5.0,100.0,reverse_fill,0.3694734573364258,0.7419354838709677,0.7419354838709677,0.7419354838709677
10,100,3,5.0,200.0,,0.35858607292175293,0.6774193548387096,0.6774193548387096,0.6774193548387096
11,100,3,5.0,200.0,reverse_fill,0.36035990715026855,0.7419354838709677,0.7419354838709677,0.7419354838709677
12,100,3,5.0,500.0,,0.33335208892822266,0.6774193548387096,0.6774193548387096,0.6774193548387096
13,100,3,5.0,500.0,reverse_fill,0.3378615379333496,0.7419354838709677,0.7419354838709677,0.7419354838709677
14,100,3,5.0,inf,,0.34334874153137207,0.6774193548387096,0.6774193548387096,0.6774193548387096
15,100,3,5.0,inf,reverse_fill,0.340773344039917,0.7419354838709677,0.7419354838709677,0.7419354838709677
16,100,3,10.0,10.0,,0.33635520935058594,0.6774193548387096,0.6774193548387096,0.6774193548387096
17,100,3,10.0,10.0,reverse_fill,0.3649299144744873,0.7419354838709677,0.7419354838709677,0.7419354838709677
18,100,3,10.0,20.0,,0.3534362316131592,0.6774193548387096,0.6774193548387096,0.6774193548387096
19,100,3,10.0,20.0,reverse_fill,0.36261892318725586,0.7419354838709677,0.7419354838709677,0.7419354838709677
20,100,3,10.0,50.0,,0.3630993366241455,0.6774193548387096,0.6774193548387096,0.6774193548387096
21,100,3,10.0,50.0,reverse_fill,0.3753650188446045,0.7419354838709677,0.7419354838709677,0.7419354838709677
22,100,3,10.0,100.0,,0.3731083869934082,0.6774193548387096,0.6774193548387096,0.6774193548387096
23,100,3,10.0,100.0,reverse_fill,0.339979887008667,0.7419354838709677,0.7419354838709677,0.7419354838709677
24,100,3,10.0,200.0,,0.3672826290130615,0.6774193548387096,0.6774193548387096,0.6774193548387096
25,100,3,10.0,200.0,reverse_fill,0.3806290626525879,0.7419354838709677,0.7419354838709677,0.7419354838709677
26,100,3,10.0,500.0,,0.4158284664154053,0.6774193548387096,0.6774193548387096,0.6774193548387096
27,100,3,10.0,500.0,reverse_fill,0.42053771018981934,0.7419354838709677,0.7419354838709677,0.7419354838709677
28,100,3,10.0,inf,,0.3510138988494873,0.6774193548387096,0.6774193548387096,0.6774193548387096
29,100,3,10.0,inf,reverse_fill,0.34885168075561523,0.7419354838709677,0.7419354838709677,0.7419354838709677
30,100,3,20.0,20.0,,0.3266563415527344,0.6774193548387096,0.6774193548387096,0.6774193548387096
31,100,3,20.0,20.0,reverse_fill,0.34584546089172363,0.7096774193548387,0.7096774193548389,0.7096774193548387
32,100,3,20.0,50.0,,0.3348515033721924,0.6774193548387096,0.6774193548387096,0.6774193548387096
33,100,3,20.0,50.0,reverse_fill,0.34591221809387207,0.7096774193548387,0.7096774193548389,0.7096774193548387
34,100,3,20.0,100.0,,0.34688448905944824,0.6774193548387096,0.6774193548387096,0.6774193548387096
35,100,3,20.0,100.0,reverse_fill,0.3462858200073242,0.7096774193548387,0.7096774193548389,0.7096774193548387
36,100,3,20.0,200.0,,0.33932971954345703,0.6774193548387096,0.6774193548387096,0.6774193548387096
37,100,3,20.0,200.0,reverse_fill,0.3365001678466797,0.7096774193548387,0.7096774193548389,0.7096774193548387
38,100,3,20.0,500.0,,0.34076404571533203,0.6774193548387096,0.6774193548387096,0.6774193548387096
39,100,3,20.0,500.0,reverse_fill,0.3398284912109375,0.7096774193548387,0.7096774193548389,0.7096774193548387
40,100,3,20.0,inf,,0.3551654815673828,0.6774193548387096,0.6774193548387096,0.6774193548387096
41,100,3,20.0,inf,reverse_fill,0.34450483322143555,0.7096774193548387,0.7096774193548389,0.7096774193548387
42,100,3,50.0,50.0,,0.32413268089294434,0.6774193548387096,0.6774193548387096,0.6774193548387096
43,100,3,50.0,50.0,reverse_fill,0.3354830741882324,0.7419354838709677,0.7419354838709677,0.7419354838709677
44,100,3,50.0,100.0,,0.33582329750061035,0.6774193548387096,0.6774193548387096,0.6774193548387096
45,100,3,50.0,100.0,reverse_fill,0.3323338031768799,0.7419354838709677,0.7419354838709677,0.7419354838709677
46,100,3,50.0,200.0,,0.3398442268371582,0.6774193548387096,0.6774193548387096,0.6774193548387096
47,100,3,50.0,200.0,reverse_fill,0.3369169235229492,0.7419354838709677,0.7419354838709677,0.7419354838709677
48,100,3,50.0,500.0,,0.3403279781341553,0.6774193548387096,0.6774193548387096,0.6774193548387096
49,100,3,50.0,500.0,reverse_fill,0.3397247791290283,0.7419354838709677,0.7419354838709677,0.7419354838709677
50,100,3,50.0,inf,,0.33113765716552734,0.6774193548387096,0.6774193548387096,0.6774193548387096
51,100,3,50.0,inf,reverse_fill,0.3389151096343994,0.7419354838709677,0.7419354838709677,0.7419354838709677
52,100,3,100.0,100.0,,0.3282616138458252,0.7096774193548387,0.7096774193548389,0.7096774193548387
53,100,3,100.0,100.0,reverse_fill,0.3381686210632324,0.7096774193548387,0.7096774193548389,0.7096774193548387
54,100,3,100.0,200.0,,0.33440542221069336,0.7096774193548387,0.7096774193548389,0.7096774193548387
55,100,3,100.0,200.0,reverse_fill,0.38451266288757324,0.7096774193548387,0.7096774193548389,0.7096774193548387
56,100,3,100.0,500.0,,0.3437330722808838,0.7096774193548387,0.7096774193548389,0.7096774193548387
57,100,3,100.0,500.0,reverse_fill,0.3340427875518799,0.7096774193548387,0.7096774193548389,0.7096774193548387
58,100,3,100.0,inf,,0.33576226234436035,0.7096774193548387,0.7096774193548389,0.7096774193548387
59,100,3,100.0,inf,reverse_fill,0.3406045436859131,0.7096774193548387,0.7096774193548389,0.7096774193548387
60,100,3,200.0,200.0,,0.3235015869140625,0.8064516129032258,0.8064516129032258,0.8064516129032258
61,100,3,200.0,200.0,reverse_fill,0.34882545471191406,0.7096774193548387,0.7096774193548389,0.7096774193548387
62,100,3,200.0,500.0,,0.3337585926055908,0.8064516129032258,0.8064516129032258,0.8064516129032258
63,100,3,200.0,500.0,reverse_fill,0.33883094787597656,0.7096774193548387,0.7096774193548389,0.7096774193548387
64,100,3,200.0,inf,,0.3477299213409424,0.8064516129032258,0.8064516129032258,0.8064516129032258
65,100,3,200.0,inf,reverse_fill,0.3332479000091553,0.7096774193548387,0.7096774193548389,0.7096774193548387
66,100,5,5.0,5.0,,0.3608860969543457,0.7096774193548387,0.7096774193548389,0.7096774193548387
67,100,5,5.0,5.0,reverse_fill,0.3667163848876953,0.7096774193548387,0.7096774193548389,0.7096774193548387
68,100,5,5.0,10.0,,0.36363863945007324,0.7096774193548387,0.7096774193548389,0.7096774193548387
69,100,5,5.0,10.0,reverse_fill,0.36563634872436523,0.7096774193548387,0.7096774193548389,0.7096774193548387
70,100,5,5.0,20.0,,0.34592723846435547,0.7096774193548387,0.7096774193548389,0.7096774193548387
71,100,5,5.0,20.0,reverse_fill,0.3678107261657715,0.7096774193548387,0.7096774193548389,0.7096774193548387
72,100,5,5.0,50.0,,0.35523104667663574,0.7096774193548387,0.7096774193548389,0.7096774193548387
73,100,5,5.0,50.0,reverse_fill,0.37488412857055664,0.7096774193548387,0.7096774193548389,0.7096774193548387
74,100,5,5.0,100.0,,0.3542604446411133,0.7096774193548387,0.7096774193548389,0.7096774193548387
75,100,5,5.0,100.0,reverse_fill,0.37111616134643555,0.7096774193548387,0.7096774193548389,0.7096774193548387
76,100,5,5.0,200.0,,0.35558462142944336,0.7096774193548387,0.7096774193548389,0.7096774193548387
77,100,5,5.0,200.0,reverse_fill,0.3655281066894531,0.7096774193548387,0.7096774193548389,0.7096774193548387
78,100,5,5.0,500.0,,0.36356449127197266,0.7096774193548387,0.7096774193548389,0.7096774193548387
79,100,5,5.0,500.0,reverse_fill,0.36679720878601074,0.7096774193548387,0.7096774193548389,0.7096774193548387
80,100,5,5.0,inf,,0.3635742664337158,0.7096774193548387,0.7096774193548389,0.7096774193548387
81,100,5,5.0,inf,reverse_fill,0.3584146499633789,0.7096774193548387,0.7096774193548389,0.7096774193548387
82,100,5,10.0,10.0,,0.3655059337615967,0.7419354838709677,0.7419354838709677,0.7419354838709677
83,100,5,10.0,10.0,reverse_fill,0.3607208728790283,0.7419354838709677,0.7419354838709677,0.7419354838709677
84,100,5,10.0,20.0,,0.3563835620880127,0.7419354838709677,0.7419354838709677,0.7419354838709677
85,100,5,10.0,20.0,reverse_fill,0.3759167194366455,0.7419354838709677,0.7419354838709677,0.7419354838709677
86,100,5,10.0,50.0,,0.3586115837097168,0.7419354838709677,0.7419354838709677,0.7419354838709677
87,100,5,10.0,50.0,reverse_fill,0.380847692489624,0.7419354838709677,0.7419354838709677,0.7419354838709677
88,100,5,10.0,100.0,,0.35204148292541504,0.7419354838709677,0.7419354838709677,0.7419354838709677
89,100,5,10.0,100.0,reverse_fill,0.369584321975708,0.7419354838709677,0.7419354838709677,0.7419354838709677
90,100,5,10.0,200.0,,0.36382126808166504,0.7419354838709677,0.7419354838709677,0.7419354838709677
91,100,5,10.0,200.0,reverse_fill,0.370302677154541,0.7419354838709677,0.7419354838709677,0.7419354838709677
92,100,5,10.0,500.0,,0.3637368679046631,0.7419354838709677,0.7419354838709677,0.7419354838709677
93,100,5,10.0,500.0,reverse_fill,0.36240243911743164,0.7419354838709677,0.7419354838709677,0.7419354838709677
94,100,5,10.0,inf,,0.36847424507141113,0.7419354838709677,0.7419354838709677,0.7419354838709677
95,100,5,10.0,inf,reverse_fill,0.36592674255371094,0.7419354838709677,0.7419354838709677,0.7419354838709677
96,100,5,20.0,20.0,,0.35767698287963867,0.7419354838709677,0.7419354838709677,0.7419354838709677
97,100,5,20.0,20.0,reverse_fill,0.37540388107299805,0.7419354838709677,0.7419354838709677,0.7419354838709677
98,100,5,20.0,50.0,,0.36095094680786133,0.7419354838709677,0.7419354838709677,0.7419354838709677
99,100,5,20.0,50.0,reverse_fill,0.37882542610168457,0.7419354838709677,0.7419354838709677,0.7419354838709677
100,100,5,20.0,100.0,,0.3612351417541504,0.7419354838709677,0.7419354838709677,0.7419354838709677
101,100,5,20.0,100.0,reverse_fill,0.416226863861084,0.7419354838709677,0.7419354838709677,0.7419354838709677
102,100,5,20.0,200.0,,0.3580353260040283,0.7419354838709677,0.7419354838709677,0.7419354838709677
103,100,5,20.0,200.0,reverse_fill,0.3612489700317383,0.7419354838709677,0.7419354838709677,0.7419354838709677
104,100,5,20.0,500.0,,0.3652513027191162,0.7419354838709677,0.7419354838709677,0.7419354838709677
105,100,5,20.0,500.0,reverse_fill,0.3620271682739258,0.7419354838709677,0.7419354838709677,0.7419354838709677
106,100,5,20.0,inf,,0.35184192657470703,0.7419354838709677,0.7419354838709677,0.7419354838709677
107,100,5,20.0,inf,reverse_fill,0.3766918182373047,0.7419354838709677,0.7419354838709677,0.7419354838709677
108,100,5,50.0,50.0,,0.3493611812591553,0.7419354838709677,0.7419354838709677,0.7419354838709677
109,100,5,50.0,50.0,reverse_fill,0.3652467727661133,0.7419354838709677,0.7419354838709677,0.7419354838709677
110,100,5,50.0,100.0,,0.3622100353240967,0.7419354838709677,0.7419354838709677,0.7419354838709677
111,100,5,50.0,100.0,reverse_fill,0.3679029941558838,0.7419354838709677,0.7419354838709677,0.7419354838709677
112,100,5,50.0,200.0,,0.35663771629333496,0.7419354838709677,0.7419354838709677,0.7419354838709677
113,100,5,50.0,200.0,reverse_fill,0.3678741455078125,0.7419354838709677,0.7419354838709677,0.7419354838709677
114,100,5,50.0,500.0,,0.37011218070983887,0.7419354838709677,0.7419354838709677,0.7419354838709677
115,100,5,50.0,500.0,reverse_fill,0.36357736587524414,0.7419354838709677,0.7419354838709677,0.7419354838709677
116,100,5,50.0,inf,,0.3701603412628174,0.7419354838709677,0.7419354838709677,0.7419354838709677
117,100,5,50.0,inf,reverse_fill,0.3570868968963623,0.7419354838709677,0.7419354838709677,0.7419354838709677
118,100,5,100.0,100.0,,0.3400735855102539,0.8064516129032258,0.8064516129032258,0.8064516129032258
119,100,5,100.0,100.0,reverse_fill,0.3728921413421631,0.7096774193548387,0.7096774193548389,0.7096774193548387
120,100,5,100.0,200.0,,0.3640711307525635,0.8064516129032258,0.8064516129032258,0.8064516129032258
121,100,5,100.0,200.0,reverse_fill,0.3629789352416992,0.7096774193548387,0.7096774193548389,0.7096774193548387
122,100,5,100.0,500.0,,0.3491556644439697,0.8064516129032258,0.8064516129032258,0.8064516129032258
123,100,5,100.0,500.0,reverse_fill,0.3718388080596924,0.7096774193548387,0.7096774193548389,0.7096774193548387
124,100,5,100.0,inf,,0.36875152587890625,0.8064516129032258,0.8064516129032258,0.8064516129032258
125,100,5,100.0,inf,reverse_fill,0.3713500499725342,0.7096774193548387,0.7096774193548389,0.7096774193548387
